Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4307849667,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4307859437,00000130,false,Rx,0,8,F4,7F,24,7D,00,01,03,C8,
4307859682,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4307869430,00000130,false,Rx,0,8,FF,7F,25,7D,00,01,04,C4,
4307869676,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4307879434,00000130,false,Rx,0,8,05,80,2C,7D,00,01,05,0C,
4307879669,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4307889449,00000130,false,Rx,0,8,FF,7F,2B,7D,00,01,06,E8,
4307889684,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307899453,00000130,false,Rx,0,8,08,80,26,7D,00,01,07,73,
4307899699,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307909303,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307909535,00000130,false,Rx,0,8,0D,80,09,7D,00,01,08,41,
4307909579,000005A0,false,Rx,1,8,00,00,00,C0,20,10,94,0C,
4307909776,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307910015,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307919430,00000130,false,Rx,0,8,05,80,F7,7C,00,01,09,96,
4307919665,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307929423,00000130,false,Rx,0,8,FE,7F,03,7D,00,01,0A,9F,
4307929669,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4307939417,00000130,false,Rx,0,8,FF,7F,08,7D,00,01,0B,16,
4307939662,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4307949423,00000130,false,Rx,0,8,0E,80,0A,7D,00,01,0C,6C,
4307949668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4307959437,00000130,false,Rx,0,8,11,80,19,7D,00,01,0D,C4,
4307959672,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4307969433,00000130,false,Rx,0,8,15,80,19,7D,00,01,0E,8A,
4307969679,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4307979571,00000130,false,Rx,0,8,12,80,0D,7D,00,01,0F,42,
4307979818,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4307989422,00000130,false,Rx,0,8,10,80,0A,7D,00,01,00,48,
4307989667,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4307999427,00000130,false,Rx,0,8,04,80,04,7D,00,01,01,93,
4307999673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4308009297,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4308009539,00000130,false,Rx,0,8,04,80,03,7D,00,01,02,BF,
4308009780,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4308010008,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4308019431,00000130,false,Rx,0,8,0E,80,13,7D,00,01,03,24,
4308019667,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4308029425,00000130,false,Rx,0,8,10,80,2B,7D,00,01,04,97,
4308029670,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4308039418,00000130,false,Rx,0,8,0C,80,28,7D,00,01,05,36,
4308039663,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4308049421,00000130,false,Rx,0,8,05,80,2B,7D,00,01,06,20,
4308049668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4308059437,00000130,false,Rx,0,8,FC,7F,2C,7D,00,01,07,19,
4308059673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4308069429,00000130,false,Rx,0,8,F8,7F,2B,7D,00,01,08,C0,
4308069666,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4308079423,00000130,false,Rx,0,8,FD,7F,29,7D,00,01,09,3D,
4308079660,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4308089448,00000130,false,Rx,0,8,05,80,17,7D,00,01,0A,51,
4308089684,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4308099432,00000130,false,Rx,0,8,04,80,1B,7D,00,01,0B,D3,
4308099668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4308109313,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4308109545,00000130,false,Rx,0,8,04,80,1C,7D,00,01,0C,8B,
4308109785,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4308110024,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4308119437,00000130,false,Rx,0,8,04,80,12,7D,00,01,0D,80,
4308119674,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4308129422,00000130,false,Rx,0,8,02,80,07,7D,00,01,0E,45,
4308129668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
