Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4312482759,00000130,false,Rx,0,8,0F,80,1A,7D,00,01,0A,91,
4312483003,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4312492785,00000130,false,Rx,0,8,0D,80,1E,7D,00,01,0B,83,
4312493019,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4312502760,00000130,false,Rx,0,8,08,80,24,7D,00,01,0C,68,
4312503004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4312512764,00000130,false,Rx,0,8,10,80,14,7D,00,01,0D,31,
4312513009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4312522780,00000130,false,Rx,0,8,12,80,01,7D,00,01,0E,9D,
4312523024,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4312532765,00000130,false,Rx,0,8,0E,80,12,7D,00,01,0F,D2,
4312532999,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4312542634,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4312542878,00000130,false,Rx,0,8,10,80,1E,7D,00,01,00,13,
4312543127,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4312543355,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4312552769,00000130,false,Rx,0,8,0B,80,0B,7D,00,01,01,B3,
4312553003,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4312562764,00000130,false,Rx,0,8,03,80,10,7D,00,01,02,61,
4312562998,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4312572759,00000130,false,Rx,0,8,FC,7F,13,7D,00,01,03,3E,
4312573005,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4312582754,00000130,false,Rx,0,8,FD,7F,15,7D,00,01,04,51,
4312583000,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4312592769,00000130,false,Rx,0,8,0C,80,24,7D,00,01,05,F4,
4312593004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4312602775,00000130,false,Rx,0,8,1C,80,28,7D,00,01,06,A8,
4312603010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4312612914,00000130,false,Rx,0,8,12,80,19,7D,00,01,07,F1,
4312613159,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4312622764,00000130,false,Rx,0,8,08,80,10,7D,00,01,08,86,
4312622999,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4312632759,00000130,false,Rx,0,8,0C,80,12,7D,00,01,09,26,
4312633004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4312642629,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4312642874,00000130,false,Rx,0,8,0D,80,10,7D,00,01,0A,88,
4312643112,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4312643340,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4312652775,00000130,false,Rx,0,8,01,80,10,7D,00,01,0B,2E,
4312653010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4312662759,00000130,false,Rx,0,8,01,80,1B,7D,00,01,0C,B4,
4312663005,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
